"_id",count,place.0.name,place.0.place_type,place.0.bounding_box.coordinates.0.0.0,place.0.bounding_box.coordinates.0.0.1,place.0.bounding_box.coordinates.0.1.0,place.0.bounding_box.coordinates.0.1.1,place.0.bounding_box.coordinates.0.2.0,place.0.bounding_box.coordinates.0.2.1,place.0.bounding_box.coordinates.0.3.0,place.0.bounding_box.coordinates.0.3.1,place.0.bounding_box.type
0152f8a05d1f1e46,14,"Erlton, NJ",city,-75.034777,39.897316,-75.034777,39.928327,-74.997962,39.928327,-74.997962,39.897316,Polygon
fe93976a4f056ccb,14,"Selden, NY",city,-73.065046,40.839865,-73.065046,40.903175,-73.026696,40.903175,-73.026696,40.839865,Polygon
171f28605a266e2d,14,"Barrington, RI",city,-71.353104,41.705922,-71.353104,41.776058,-71.285346,41.776058,-71.285346,41.705922,Polygon
4d806dd6da9c1d19,14,"Ventnor City, NJ",city,-74.50233,39.330239,-74.50233,39.352982,-74.463792,39.352982,-74.463792,39.330239,Polygon
81982a28b652a9f8,14,"Holtsville, NY",city,-73.081839,40.785064,-73.081839,40.836346,-73.009947,40.836346,-73.009947,40.785064,Polygon
001fe4010762701b,14,"Madison Park, NJ",city,-74.331987,40.415164,-74.331987,40.458576,-74.277315,40.458576,-74.277315,40.415164,Polygon
0182e60178050b18,14,"Danielson, CT",city,-71.917114,41.75976,-71.917114,41.88776,-71.857905,41.88776,-71.857905,41.75976,Polygon
14d72cc270996051,14,"Cresskill, NJ",city,-73.979841,40.925891,-73.979841,40.954575,-73.935856,40.954575,-73.935856,40.925891,Polygon
d5839fa5751a6d2e,14,"Londonderry, NH",city,-71.45131,42.798989,-71.45131,42.942932,-71.330981,42.942932,-71.330981,42.798989,Polygon
edef0d36b87755e9,14,"Prospect Park, NJ",city,-74.181033,40.929923,-74.181033,40.946686,-74.166786,40.946686,-74.166786,40.929923,Polygon
0030b28e42a41bd1,14,"Warren, NJ",city,-74.576174,40.587342,-74.576174,40.673566,-74.447304,40.673566,-74.447304,40.587342,Polygon
21a6a0bb33c8181a,14,"Terryville, NY",city,-73.072409,40.888371,-73.072409,40.931631,-73.028007,40.931631,-73.028007,40.888371,Polygon
b7291ca30f39ebf6,14,"Amityville, NY",city,-73.427343,40.654842,-73.427343,40.692823,-73.404181,40.692823,-73.404181,40.654842,Polygon
00cd845e20f60722,14,"Adelphia, NJ",city,-74.270089,40.202463,-74.270089,40.236414,-74.234,40.236414,-74.234,40.202463,Polygon
01290d7e3ed4fb3c,14,"East Hampton, NY",city,-72.220599,40.953043,-72.220599,41.007109,-72.147762,41.007109,-72.147762,40.953043,Polygon
0031fd6c539c5fff,14,"Helmetta, NJ",city,-74.442213,40.351002,-74.442213,40.385257,-74.404049,40.385257,-74.404049,40.351002,Polygon
0071abee25a42f44,14,"Storrs, CT",city,-72.317317,41.778651,-72.317317,41.858775,-72.230633,41.858775,-72.230633,41.778651,Polygon
cd7c0e53b737ba45,14,"Miller Place, NY",city,-73.02154,40.904061,-73.02154,40.966649,-72.956704,40.966649,-72.956704,40.904061,Polygon
70fe8717f15ac7ec,14,"Mountain Lakes, NJ",city,-74.466042,40.874468,-74.466042,40.909329,-74.415075,40.909329,-74.415075,40.874468,Polygon
e71d8f8f8c005b92,14,"Strathmore, NJ",city,-74.234124,40.382565,-74.234124,40.436863,-74.207778,40.436863,-74.207778,40.382565,Polygon
018d4b863f24a453,14,"Medford, NJ",city,-74.896087,39.822109,-74.896087,39.931538,-74.778344,39.931538,-74.778344,39.822109,Polygon
4d2b1566262ae881,14,"Manorville, NY",city,-72.865145,40.819884,-72.865145,40.903776,-72.739139,40.903776,-72.739139,40.819884,Polygon
009b1d7950c1de97,14,"Denville, NJ",city,-74.533831,40.833155,-74.533831,40.951082,-74.436901,40.951082,-74.436901,40.833155,Polygon
4958d94f9cbd52b5,13,"Auburn, ME",city,-70.30035,44.022138,-70.30035,44.144619,-70.213412,44.144619,-70.213412,44.022138,Polygon
01fa7dbf73290a3b,13,"Derry, NH",city,-71.346646,42.840671,-71.346646,42.9418,-71.206356,42.9418,-71.206356,42.840671,Polygon
00b9904f25cf6e14,13,"Thorofare, NJ",city,-75.227482,39.794999,-75.227482,39.864755,-75.135473,39.864755,-75.135473,39.794999,Polygon
39411d80c106aa80,13,"Oceanside, NY",city,-73.6611,40.612083,-73.6611,40.657308,-73.616045,40.657308,-73.616045,40.612083,Polygon
2f8d248e4c1b72d5,13,"North Beach Haven, NJ",city,-74.236596,39.569333,-74.236596,39.637262,-74.183453,39.637262,-74.183453,39.569333,Polygon
08b1f0c524ffa673,13,"Brigantine, NJ",city,-74.419345,39.372591,-74.419345,39.423841,-74.353374,39.423841,-74.353374,39.372591,Polygon
f44c9b25d22e1e74,13,"Milltown, NJ",city,-74.449377,40.434397,-74.449377,40.463151,-74.423103,40.463151,-74.423103,40.434397,Polygon
b528fc024fb18378,13,"Rensselaer, NY",city,-73.760321,42.594946,-73.760321,42.670124,-73.692173,42.670124,-73.692173,42.594946,Polygon
06cfecf3460ad305,13,"Yardley, PA",city,-74.851363,40.231656,-74.851363,40.250005,-74.824339,40.250005,-74.824339,40.231656,Polygon
c03748ea7a3b06c0,13,"Massapequa Park, NY",city,-73.464521,40.652099,-73.464521,40.705188,-73.436512,40.705188,-73.436512,40.652099,Polygon
01f946af582ea7a7,13,"Wynantskill, NY",city,-73.69757,42.63788,-73.69757,42.703526,-73.608283,42.703526,-73.608283,42.63788,Polygon
32a21896eecf6197,13,"Riverhead, NY",city,-72.715511,40.913713,-72.715511,40.960532,-72.614276,40.960532,-72.614276,40.913713,Polygon
19d790a2eb34f4e9,13,"Union Beach, NJ",city,-74.189687,40.437516,-74.189687,40.458778,-74.146795,40.458778,-74.146795,40.437516,Polygon
5fe3502edfd8e280,13,"Haverstraw, NY",city,-73.989995,41.175378,-73.989995,41.220963,-73.939629,41.220963,-73.939629,41.175378,Polygon
01d6f19009e2111a,13,"Berlin, CT",city,-72.7889,41.575921,-72.7889,41.652682,-72.710986,41.652682,-72.710986,41.575921,Polygon
d0e0f06490a8e595,13,"Haddon Heights, NJ",city,-75.085432,39.869303,-75.085432,39.889882,-75.046058,39.889882,-75.046058,39.869303,Polygon
0d12de399d3f8b55,13,"Roslyn Heights, NY",city,-73.658206,40.759648,-73.658206,40.793575,-73.623811,40.793575,-73.623811,40.759648,Polygon
f6c5da553e3b780d,13,"Ramtown, NJ",city,-74.168786,40.083913,-74.168786,40.142687,-74.130215,40.142687,-74.130215,40.083913,Polygon
00d88eb470b73bd2,13,"Forked River, NJ",city,-74.223558,39.809802,-74.223558,39.879125,-74.143,39.879125,-74.143,39.809802,Polygon
2c3a8226d682d4f3,13,"Tuckahoe, NY",city,-73.833726,40.944111,-73.833726,40.963695,-73.81338,40.963695,-73.81338,40.944111,Polygon
00bb6d074073b9c7,13,"Randolph, NJ",city,-74.645975,40.764301,-74.645975,40.877124,-74.470456,40.877124,-74.470456,40.764301,Polygon
4eb81fb9f7c50dba,13,"East Islip, NY",city,-73.204691,40.704985,-73.204691,40.747355,-73.163829,40.747355,-73.163829,40.704985,Polygon
15bb646d59ef405f,13,"Cedarhurst, NY",city,-73.737363,40.61716,-73.737363,40.634473,-73.717064,40.634473,-73.717064,40.61716,Polygon
00bd804d16dd7d19,13,"Moosic, PA",city,-75.742335,41.33943,-75.742335,41.382417,-75.668826,41.382417,-75.668826,41.33943,Polygon
eee6d4242f7819c2,13,"Little Ferry, NJ",city,-74.054255,40.828254,-74.054255,40.859295,-74.029213,40.859295,-74.029213,40.828254,Polygon
015a38893c7657ef,13,"Wharton, NJ",city,-74.611183,40.885987,-74.611183,40.951251,-74.535882,40.951251,-74.535882,40.885987,Polygon
2efb65386f586293,12,"Woodlyn, PA",city,-75.357107,39.862962,-75.357107,39.89446,-75.329047,39.89446,-75.329047,39.862962,Polygon
91f416eb0e327da3,12,"Wellesley, MA",city,-71.329633,42.270844,-71.329633,42.327952,-71.227644,42.327952,-71.227644,42.270844,Polygon
2907085062d6147c,12,"Gloucester, MA",city,-70.740864,42.57228,-70.740864,42.689631,-70.617898,42.689631,-70.617898,42.57228,Polygon
46d7b36b8104c674,12,"Ridley Park, PA",city,-75.337228,39.867418,-75.337228,39.888718,-75.310571,39.888718,-75.310571,39.867418,Polygon
128ae72e3854b273,12,"Bethlehem, PA",city,-75.4314,40.578043,-75.4314,40.672508,-75.302993,40.672508,-75.302993,40.578043,Polygon
f4265287d73ac357,12,"Sea Bright, NJ",city,-73.977838,40.345652,-73.977838,40.400263,-73.971431,40.400263,-73.971431,40.345652,Polygon
0656550a7d1f9ed6,12,"Hoosick Falls, NY",city,-73.363994,42.887879,-73.363994,42.912466,-73.336546,42.912466,-73.336546,42.887879,Polygon
fb039358dc504c66,12,"New Cassel, NY",city,-73.581679,40.749526,-73.581679,40.772869,-73.549623,40.772869,-73.549623,40.749526,Polygon
2faa12d07fdfdbc6,12,"Battery Park City, Manhattan",neighborhood,-74.025186,40.703868,-74.025186,40.718658,-74.012663,40.718658,-74.012663,40.703868,Polygon
4f0863bf85aefe32,12,"Bound Brook, NJ",city,-74.558204,40.555332,-74.558204,40.581754,-74.523383,40.581754,-74.523383,40.555332,Polygon
7f5293a53ed3f357,12,"Patchogue, NY",city,-73.037902,40.746702,-73.037902,40.77814,-73.003159,40.77814,-73.003159,40.746702,Polygon
34b3048abb64d4d5,12,"Ridgewood, Queens",neighborhood,-73.923958,40.68241,-73.923958,40.713997,-73.888563,40.713997,-73.888563,40.68241,Polygon
bf6a6acf171688bd,12,"North Hills, NY",city,-73.703848,40.762531,-73.703848,40.793327,-73.655014,40.793327,-73.655014,40.762531,Polygon
b90cd8b3018716d0,12,"Woodbury, NY",city,-73.491527,40.794833,-73.491527,40.84129,-73.448769,40.84129,-73.448769,40.794833,Polygon
0385d78e2458d3c9,12,"Chestnut Ridge, NY",city,-74.081706,41.063498,-74.081706,41.102245,-74.032612,41.102245,-74.032612,41.063498,Polygon
ef4c93bc730ac6d7,12,"Oradell, NJ",city,-74.051292,40.94022,-74.051292,40.972279,-74.002511,40.972279,-74.002511,40.94022,Polygon
70e141776f5dc801,12,"West Point, NY",city,-74.019942,41.319606,-74.019942,41.413449,-73.95073,41.413449,-73.95073,41.319606,Polygon
a35e5b5706654c8c,12,"Ocean City, NJ",city,-74.65467,39.208917,-74.65467,39.304303,-74.55122,39.304303,-74.55122,39.208917,Polygon
12f0133ced57367b,12,"John F. Kennedy International Airport, Queens",neighborhood,-73.832047,40.619533,-73.832047,40.667068,-73.744598,40.667068,-73.744598,40.619533,Polygon
660db7c8f1d85fd3,12,"Newtown, PA",city,-74.939004,40.220891,-74.939004,40.238012,-74.924836,40.238012,-74.924836,40.220891,Polygon
4e091d22aca42c6b,12,"Bedford Park, Bronx",neighborhood,-73.903818,40.864696,-73.903818,40.882591,-73.879906,40.882591,-73.879906,40.864696,Polygon
352f8abd31895146,12,"Sayville, NY",city,-73.11323,40.721514,-73.11323,40.769495,-73.059266,40.769495,-73.059266,40.721514,Polygon
5426d7cf98cf4bd4,12,"East Village, Manhattan",neighborhood,-73.991877,40.718971,-73.991877,40.734425,-73.971986,40.734425,-73.971986,40.718971,Polygon
00cf6b02288347f1,12,"Central Valley, NY",city,-74.154932,41.306484,-74.154932,41.346828,-74.105042,41.346828,-74.105042,41.306484,Polygon
4ea7f9f7e686a5c2,12,"Brooklyn Heights, Brooklyn",neighborhood,-74.003908,40.687944,-74.003908,40.701744,-73.980848,40.701744,-73.980848,40.687944,Polygon
07d9e5a4a0484002,12,"Manhattan, NY",poi,-73.980346,40.759903,-73.980346,40.759903,-73.980346,40.759903,-73.980346,40.759903,Polygon
00cc5a3522ccd336,12,"Beacon Falls, CT",city,-73.092679,41.403691,-73.092679,41.469094,-73.024951,41.469094,-73.024951,41.403691,Polygon
3fed7045e73195ef,12,"Ringwood, NJ",city,-74.314389,41.061013,-74.314389,41.134467,-74.233229,41.134467,-74.233229,41.061013,Polygon
262eae79bad8d600,12,"Midtown South, Manhattan",neighborhood,-73.997987,40.741419,-73.997987,40.752873,-73.979726,40.752873,-73.979726,40.741419,Polygon
f0317beb2bc3627f,12,"Allendale, NJ",city,-74.155763,41.01834,-74.155763,41.048754,-74.114531,41.048754,-74.114531,41.01834,Polygon
6ed2280dec70c975,12,"St James, NY",city,-73.176598,40.855237,-73.176598,40.908719,-73.130321,40.908719,-73.130321,40.855237,Polygon
50ec2fa62b6673f2,12,"Broomall, PA",city,-75.374871,39.95414,-75.374871,39.983762,-75.332572,39.983762,-75.332572,39.95414,Polygon
013a770b324fe6b7,12,"La Grange, NY",city,-73.87089,41.625891,-73.87089,41.719654,-73.714436,41.719654,-73.714436,41.625891,Polygon
4bab5551fa12e092,12,"Brookhaven, PA",city,-75.408732,39.858339,-75.408732,39.887804,-75.376498,39.887804,-75.376498,39.858339,Polygon
35616c0a3722b33c,12,"Plainedge, NY",city,-73.491199,40.711855,-73.491199,40.734316,-73.459425,40.734316,-73.459425,40.711855,Polygon
ab4dbe09b6acaacb,12,"Palisades Park, NJ",city,-74.010742,40.836038,-74.010742,40.871739,-73.980532,40.871739,-73.980532,40.836038,Polygon
0ae73f36fd07fca0,12,"Carle Place, NY",city,-73.624041,40.742279,-73.624041,40.758284,-73.600094,40.758284,-73.600094,40.742279,Polygon
3765f5d97abdc54d,12,"Chatham, NJ",city,-74.42097,40.707782,-74.42097,40.755133,-74.363066,40.755133,-74.363066,40.707782,Polygon
c67a441f9f6acc50,12,"North Middletown, NJ",city,-74.130709,40.433932,-74.130709,40.447365,-74.109014,40.447365,-74.109014,40.433932,Polygon
011cca790d80629b,12,"Cedar Bridge, NJ",city,-74.140693,40.051872,-74.140693,40.065235,-74.11981,40.065235,-74.11981,40.051872,Polygon
988257060feb2e4b,12,Boston MA-Manchester NH,admin,-73.002796,41.198742,-73.002796,43.783103,-69.923562,43.783103,-69.923562,41.198742,Polygon
00c128473c74591b,11,"Chelmsford, MA",city,-71.417868,42.549459,-71.417868,42.654152,-71.294303,42.654152,-71.294303,42.549459,Polygon
f1d5d884f1dd220c,11,"Belmont, MA",city,-71.210571,42.375133,-71.210571,42.415861,-71.151386,42.415861,-71.151386,42.375133,Polygon
4ec4c46be35efa63,11,"Agassiz, Cambridge",neighborhood,-71.120196,42.375468,-71.120196,42.388472,-71.107284,42.388472,-71.107284,42.375468,Polygon
b779d1482c4d6076,11,"Salisbury, NY",city,-73.579657,40.733799,-73.579657,40.756683,-73.542988,40.756683,-73.542988,40.733799,Polygon
70d4a44111ba3c94,11,"Port Jefferson, NY",city,-73.082446,40.933025,-73.082446,40.966636,-73.037902,40.966636,-73.037902,40.933025,Polygon
a5c44787002590e5,11,"North Wantagh, NY",city,-73.531834,40.690706,-73.531834,40.707903,-73.482403,40.707903,-73.482403,40.690706,Polygon
65ad70a83ec48018,11,"West Bay Shore, NY",city,-73.284128,40.690018,-73.284128,40.730298,-73.251218,40.730298,-73.251218,40.690018,Polygon
02ae08858cf8c053,11,"Valhalla, NY",city,-73.79394,41.061771,-73.79394,41.119566,-73.747547,41.119566,-73.747547,41.061771,Polygon
074db1650e980987,11,"Barrington, NJ",city,-75.067309,39.854495,-75.067309,39.884603,-75.037109,39.884603,-75.037109,39.854495,Polygon
5ed322907c4a363c,11,"Emerson, NJ",city,-74.056152,40.9623,-74.056152,40.986988,-73.993646,40.986988,-73.993646,40.9623,Polygon
0df743dc77b8dc10,11,"Waldwick, NJ",city,-74.151358,41.005296,-74.151358,41.022454,-74.093772,41.022454,-74.093772,41.005296,Polygon
01a18b3376f3525c,11,"Manahawkin, NJ",city,-74.298016,39.666932,-74.298016,39.724717,-74.213792,39.724717,-74.213792,39.666932,Polygon
012564302632b0a2,11,"Chesilhurst, NJ",city,-74.934365,39.670196,-74.934365,39.743278,-74.842895,39.743278,-74.842895,39.670196,Polygon
ed246fdf3378827c,11,"Neptune City, NJ",city,-74.052328,40.191509,-74.052328,40.20738,-74.019582,40.20738,-74.019582,40.191509,Polygon
cbafaaf6455dea32,11,"Port Washington, NY",city,-73.713112,40.805231,-73.713112,40.853977,-73.651629,40.853977,-73.651629,40.805231,Polygon
0e8268044125b400,11,"Rockville, CT",city,-72.485196,41.856603,-72.485196,41.875015,-72.426643,41.875015,-72.426643,41.856603,Polygon
27747238af7c459a,11,"Boonton, NJ",city,-74.427072,40.891599,-74.427072,40.921689,-74.383224,40.921689,-74.383224,40.891599,Polygon
0723adbed02c7153,11,"Riverdale, NJ",city,-74.332205,40.982263,-74.332205,41.003137,-74.292733,41.003137,-74.292733,40.982263,Polygon
00a4ee8035660a04,11,"Southport, CT",city,-73.298845,41.124588,-73.298845,41.14293,-73.274429,41.14293,-73.274429,41.124588,Polygon
01c2b4c40769f6ea,11,"Mays Landing, NJ",city,-74.738447,39.427211,-74.738447,39.46954,-74.674912,39.46954,-74.674912,39.427211,Polygon
00acaeb573ea763c,11,"Branchburg, NJ",city,-74.762935,40.511147,-74.762935,40.622375,-74.673756,40.622375,-74.673756,40.511147,Polygon
555910f60191418f,11,"Plainfield, CT",city,-71.948374,41.663043,-71.948374,41.696435,-71.905674,41.696435,-71.905674,41.663043,Polygon
f07c506f17d0b897,11,"Islandia, NY",city,-73.197255,40.79551,-73.197255,40.817418,-73.150865,40.817418,-73.150865,40.79551,Polygon
4c4d401e0dd53303,11,"Bay Terrace, Queens",neighborhood,-73.795847,40.769712,-73.795847,40.791777,-73.763245,40.791777,-73.763245,40.769712,Polygon
678ee96b4c223ba2,11,"Dunellen, NJ",city,-74.477855,40.580716,-74.477855,40.599173,-74.452436,40.599173,-74.452436,40.580716,Polygon
00f30a220ddc2489,11,"Monroe, CT",city,-73.30176,41.294102,-73.30176,41.387278,-73.170665,41.387278,-73.170665,41.294102,Polygon
0a12a95b1c8884d6,11,"Cypress Gardens, Brooklyn",neighborhood,-73.888154,40.680094,-73.888154,40.695146,-73.866315,40.695146,-73.866315,40.680094,Polygon
71cc5b0321940f1a,11,"Massapequa, NY",city,-73.48709,40.647199,-73.48709,40.692953,-73.454806,40.692953,-73.454806,40.647199,Polygon
3e5bc38bcc04fa30,11,"Woodmere, NY",city,-73.746691,40.618055,-73.746691,40.653426,-73.696891,40.653426,-73.696891,40.618055,Polygon
1abb3fe80ce0b295,11,"Robertsville, NJ",city,-74.327314,40.315225,-74.327314,40.370606,-74.260808,40.370606,-74.260808,40.315225,Polygon
26f7e7c6999f79a7,11,"Haddonfield, NJ",city,-75.051452,39.873035,-75.051452,39.916621,-75.016426,39.916621,-75.016426,39.873035,Polygon
fcf9c4a5d1459acd,11,"Larchmont, NY",city,-73.765272,40.907086,-73.765272,40.936247,-73.742716,40.936247,-73.742716,40.907086,Polygon
10cb38f553048bd8,11,"Collinsville, CT",city,-72.945178,41.801371,-72.945178,41.833556,-72.88745,41.833556,-72.88745,41.801371,Polygon
5b5792e69caa9268,11,"Sherwood Manor, CT",city,-72.588261,41.997766,-72.588261,42.023724,-72.539259,42.023724,-72.539259,41.997766,Polygon
07d9e3ecb3c85004,11,Barclays Center,poi,-73.975979,40.68312,-73.975979,40.68312,-73.975979,40.68312,-73.975979,40.68312,Polygon
01489e6d380fb511,11,"Pequannock, NJ",city,-74.33352,40.935009,-74.33352,40.988154,-74.277019,40.988154,-74.277019,40.935009,Polygon
0150ad9b360d3299,11,"East Franklin, NJ",city,-74.483968,40.483427,-74.483968,40.505681,-74.458999,40.505681,-74.458999,40.483427,Polygon
db9ad480efc1ef51,11,"Winchester, MA",city,-71.189239,42.435517,-71.189239,42.47389,-71.110782,42.47389,-71.110782,42.435517,Polygon
3a03317ff1cedbf8,10,"Saco, ME",city,-70.487917,43.462055,-70.487917,43.548549,-70.376436,43.548549,-70.376436,43.462055,Polygon
00966c303ca145d4,10,"Atkinson, NH",city,-71.20837,42.808338,-71.20837,42.86628,-71.111671,42.86628,-71.111671,42.808338,Polygon
5d7310873de470f7,10,"Keene, NH",city,-72.347356,42.910955,-72.347356,42.982474,-72.221936,42.982474,-72.221936,42.910955,Polygon
cf848080bb26dc39,10,"Wakefield, MA",city,-71.100033,42.471654,-71.100033,42.530917,-71.035299,42.530917,-71.035299,42.471654,Polygon
89b2eb8b2b9847f7,10,"Ontario, Canada",admin,-95.155898,41.676329,-95.155898,56.852398,-74.339383,56.852398,-74.339383,41.676329,Polygon
d7ce64e73b86c6f0,10,"Fairview, NJ",city,-74.013771,40.808433,-74.013771,40.826826,-73.990818,40.826826,-73.990818,40.808433,Polygon
03ddd24c5dbc929e,10,"Mount Sinai, NY",city,-73.045906,40.907634,-73.045906,40.965721,-72.986431,40.965721,-72.986431,40.907634,Polygon
b3e18d8976848105,10,"Topsham, ME",city,-70.001645,43.914743,-70.001645,43.95672,-69.922353,43.95672,-69.922353,43.914743,Polygon
01a6f78a0994783a,10,"North Castle, NY",city,-73.774415,41.051924,-73.774415,41.17183,-73.635087,41.17183,-73.635087,41.051924,Polygon
07d9db0a2dc81000,10,Madison Square Garden,poi,-73.993499,40.750516,-73.993499,40.750516,-73.993499,40.750516,-73.993499,40.750516,Polygon
70f8f5f2ad7e0722,10,"Keansburg, NJ",city,-74.147592,40.435309,-74.147592,40.459534,-74.11593,40.459534,-74.11593,40.435309,Polygon
0c2d385611cf2ae0,10,"Greenpoint, Brooklyn",neighborhood,-73.9625,40.717206,-73.9625,40.739434,-73.927016,40.739434,-73.927016,40.717206,Polygon
3018f1dc6d7d4c26,10,"Rochelle Park, NJ",city,-74.091226,40.891769,-74.091226,40.919778,-74.068846,40.919778,-74.068846,40.891769,Polygon
4b5ef31dc257594e,10,"Nesconset, NY",city,-73.174581,40.827643,-73.174581,40.862105,-73.127345,40.862105,-73.127345,40.827643,Polygon
046b03039470eeb2,10,"Washington Heights, Manhattan",neighborhood,-73.968131,40.818081,-73.968131,40.8747,-73.927015,40.8747,-73.927015,40.818081,Polygon
01c47a7d28dce913,10,"Thomaston, CT",city,-73.134179,41.639639,-73.134179,41.70293,-73.039711,41.70293,-73.039711,41.639639,Polygon
4734ece701deea3b,10,"Clinton, Manhattan",neighborhood,-74.012505,40.746572,-74.012505,40.775735,-73.982405,40.775735,-73.982405,40.746572,Polygon
4244555da048ffbf,10,"Moonachie, NJ",city,-74.07879,40.830802,-74.07879,40.853527,-74.039019,40.853527,-74.039019,40.830802,Polygon
4cef7f5dee629816,10,"Lindenwold, NJ",city,-75.028078,39.799713,-75.028078,39.836637,-74.952783,39.836637,-74.952783,39.799713,Polygon
62a6a4ee7fa09a72,10,"Kensington, CT",city,-72.807203,41.604349,-72.807203,41.649994,-72.749063,41.649994,-72.749063,41.604349,Polygon
2ea89874d55827b7,10,"Bushwick, Brooklyn",neighborhood,-73.941941,40.677082,-73.941941,40.709394,-73.8965,40.709394,-73.8965,40.677082,Polygon
ed5b324e9ce6f873,10,"Pleasantville, NY",city,-73.801808,41.126344,-73.801808,41.155085,-73.760407,41.155085,-73.760407,41.126344,Polygon
eabf4f3c45641500,10,"Orangeburg, NY",city,-73.968925,41.03209,-73.968925,41.073903,-73.921547,41.073903,-73.921547,41.03209,Polygon
6de4234e2c964b3f,10,"Manasquan, NJ",city,-74.061977,40.101403,-74.061977,40.132621,-74.030651,40.132621,-74.030651,40.101403,Polygon
6754351debac8922,10,"Thornwood, NY",city,-73.793221,41.097033,-73.793221,41.133264,-73.740892,41.133264,-73.740892,41.097033,Polygon
9aa684c2209d875c,10,"Annandale, NJ",city,-74.90987,40.62582,-74.90987,40.659431,-74.870819,40.659431,-74.870819,40.62582,Polygon
01bcc7ec66f06d60,10,"Wakefield, RI",city,-71.554806,41.373449,-71.554806,41.500665,-71.44686,41.500665,-71.44686,41.373449,Polygon
a7cdc3f10586dc66,10,"Matawan, NJ",city,-74.261967,40.390452,-74.261967,40.444534,-74.218098,40.444534,-74.218098,40.390452,Polygon
feeedc712bc26185,10,"North Caldwell, NJ",city,-74.272957,40.834792,-74.272957,40.88279,-74.242137,40.88279,-74.242137,40.834792,Polygon
01e09e8c5883fd12,10,"Canton, CT",city,-72.954042,41.813669,-72.954042,41.870741,-72.870967,41.870741,-72.870967,41.813669,Polygon
8c16a23215a1b4b3,9,"Stoneham, MA",city,-71.121642,42.444029,-71.121642,42.502287,-71.074941,42.502287,-71.074941,42.444029,Polygon
0068df0f3d964111,9,"Grafton, MA",city,-71.733841,42.163379,-71.733841,42.252255,-71.640842,42.252255,-71.640842,42.163379,Polygon
c707e1748d92a33e,9,"Clifton Heights, PA",city,-75.308186,39.922955,-75.308186,39.935766,-75.283514,39.935766,-75.283514,39.922955,Polygon
00173cd41f2b16d3,9,"Holden, MA",city,-71.918466,42.312204,-71.918466,42.400332,-71.801795,42.400332,-71.801795,42.312204,Polygon
"",9,,,,,,,,,,,
a3163172df0d66a7,9,"Monroe, NY",city,-74.221454,41.288729,-74.221454,41.347895,-74.14913,41.347895,-74.14913,41.288729,Polygon
cb532703cd8de015,9,"Fair Haven, NJ",city,-74.054422,40.347982,-74.054422,40.370794,-74.018992,40.370794,-74.018992,40.347982,Polygon
6b0a8b209277338a,9,"Oxford, MA",city,-71.911448,42.079868,-71.911448,42.191996,-71.84776,42.191996,-71.84776,42.079868,Polygon
01b86269009c037a,9,"New Paltz, NY",city,-74.111274,41.661228,-74.111274,41.782633,-74.040328,41.782633,-74.040328,41.661228,Polygon
faf8aaecf6a390c0,9,"Centereach, NY",city,-73.109642,40.832337,-73.109642,40.904556,-73.051755,40.904556,-73.051755,40.832337,Polygon
012789836bad9378,9,"Franklin Park, NJ",city,-74.570045,40.424472,-74.570045,40.461942,-74.514474,40.461942,-74.514474,40.424472,Polygon
005a3c2737b144d2,9,"Hamburg, NJ",city,-74.630634,41.124006,-74.630634,41.19408,-74.540931,41.19408,-74.540931,41.124006,Polygon
007ed27c38566de5,9,"Wanamassa, NJ",city,-74.056518,40.224398,-74.056518,40.251827,-74.013713,40.251827,-74.013713,40.224398,Polygon
00357d030e4945c1,9,"Green Brook, NJ",city,-74.51778,40.582043,-74.51778,40.633704,-74.441883,40.633704,-74.441883,40.582043,Polygon
008fe36a744388b2,9,"Washingtonville, NY",city,-74.194797,41.382809,-74.194797,41.443552,-74.119157,41.443552,-74.119157,41.382809,Polygon
01ab3982765c90c5,9,"Setauket, NY",city,-73.130214,40.885795,-73.130214,40.970176,-73.065089,40.970176,-73.065089,40.885795,Polygon
007a8d5d31d6d627,9,"Firthcliffe, NY",city,-74.081726,41.397333,-74.081726,41.460074,-74.015941,41.460074,-74.015941,41.397333,Polygon
17f2d685f075831e,9,"Linwood, NJ",city,-74.596032,39.321048,-74.596032,39.368232,-74.544018,39.368232,-74.544018,39.321048,Polygon
7f22ddc6360b50e3,9,"Hopkinton, MA",city,-71.596679,42.184354,-71.596679,42.267443,-71.460478,42.267443,-71.460478,42.184354,Polygon
0063932c7b04e7cb,9,"Whitesville, NJ",city,-74.341598,40.06676,-74.341598,40.14723,-74.254986,40.14723,-74.254986,40.06676,Polygon
2f0edd19e78cfadf,9,"Englewood Cliffs, NJ",city,-73.967696,40.861751,-73.967696,40.905616,-73.935123,40.905616,-73.935123,40.861751,Polygon
01eff32204eda465,9,"South Brunswick, NJ",city,-74.557382,40.381056,-74.557382,40.44139,-74.499006,40.44139,-74.499006,40.381056,Polygon
01675aea6b4eda92,9,"Riverside, NJ",city,-74.972333,40.024143,-74.972333,40.043924,-74.937764,40.043924,-74.937764,40.024143,Polygon
c9f2dd04c9ba49c0,9,"Great Neck, NY",city,-73.75756,40.793334,-73.75756,40.812799,-73.710409,40.812799,-73.710409,40.793334,Polygon
0b12c2212d92a2d5,9,"Shavertown, PA",city,-76.025396,41.278082,-76.025396,41.384029,-75.905418,41.384029,-75.905418,41.278082,Polygon
